id,score,date
1010824-ivanhoe,80.0,2006-03-25
1010939-jason_and_the_argonauts,80.0,2012-11-27
1010978-jazz_singer,40.0,2003-07-31
1010979-jazz_singer,27.5,2004-10-23
1011028-jesus_christ_superstar,57.5,2008-03-19
1011295-judex,80.0,2014-06-16
1011329-julius_caesar,25.0,2004-10-23
1011338-jungle_book,80.0,2010-12-28
1011392-kansas,50.0,2000-01-01
1011558-killer_elite,46.25,2005-05-09
1011573-killers,100.0,2003-03-09
1011605-king_and_i,100.0,2004-09-03
1011615-king_kong,92.5,2021-04-03
1011617-king_kong,70.0,2004-10-23
1011623-king_of_comedy,78.33,2010-01-25
1011626-king_of_kings,50.0,2008-03-19
1011638-king_solomons_mines,60.0,2010-12-24
1011639-king_solomons_mines,80.0,2005-11-08
1011813-lady_vanishes,85.5,2009-03-27
1011818-ladykillers,100.0,2020-10-23
1011974-last_resort,25.0,2000-01-01
1011976-last_rites,0.0,2000-01-01
1012007-laura,95.56,2012-02-23
1012162-legacy,25.0,2021-07-31
1012164-legend,45.83,2019-03-27
1012264-letter,66.25,2021-02-12
1012298-lies,60.0,2001-02-27
1012362-like_father_like_son,25.0,2020-04-22
1012370-lilies_of_the_field,60.0,2004-07-07
1012386-lion_in_winter,86.67,2016-10-07
1012439-little_lord_fauntleroy,80.0,2010-12-25
1012478-little_princess,60.0,2002-11-24
1012506-little_romance,55.0,2004-10-23
1012515-little_shop_of_horrors,87.5,2000-01-01
1012518-little_thief,62.5,2000-01-01
1012524-little_women,85.67,2010-08-06
1012525-little_women,65.0,2006-03-25
1012611-lolita,70.0,2005-11-10
1012647-long_days_journey_into_night,75.0,2020-03-24
1012662-long_hot_summer,60.0,2006-03-25
1012665-longest_yard,63.33,2005-05-09
1012754-losin_it,40.0,2004-08-30
1012813-love_bug,40.0,2008-05-05
1012839-love_on_the_run,50.0,2003-05-20
1012871-lovesick,40.0,2003-01-10
1012874-loving_couples,25.0,2004-10-23
1012875-loving_you,50.0,2021-09-25
1012928-m,100.0,2019-06-30
1013004-made_in_heaven,50.0,2000-01-01
1013035-magic_flute,85.83,2018-07-09
1013071-magnificent_ambersons,87.0,2019-12-13
1013077-magnificent_seven,80.0,2001-07-25
1013089-main_event,50.0,2004-10-23
1013139-maltese_falcon,96.43,2022-11-11
1013162-man_for_all_seasons,80.0,2010-12-21
1013201-man_who_came_to_dinner,90.0,2006-09-30
1013227-manchurian_candidate,77.5,2010-04-16
1013238-manhattan_project,90.0,2002-08-15
1013248-manhunter,86.67,2004-08-30
1013259-mannequin,19.17,2019-03-19
1013427-marty,80.83,2020-07-15
1013481-mask,43.75,2015-10-23
1013485-masque_of_the_red_death,80.0,2013-10-22
1013488-masquerade,75.0,2000-01-01
1013632-mechanic,62.5,2004-10-23
1013711-men,90.0,2003-05-20
1013775-metropolis,99.32,2014-04-01
1013912-milky_way,65.0,2005-05-09
1013919-million_dollar_mystery,25.0,2000-01-01
1013973-miracle_worker,80.0,2010-12-28
1014007-missing,75.0,2004-10-23
1014027-mission,68.75,2009-06-30
1014061-mister_roberts,75.0,2012-02-10
1014090-moby_dick,60.0,2011-04-05
1014096-modern_girls,25.0,2000-01-01
1014138-monkey_business,65.0,2006-03-25
1014167-monte_walsh,100.0,2004-10-23
1014215-moonlighting,100.0,2004-10-23
1014217-moonraker,61.0,2008-10-13
1014325-mr_and_mrs_smith,50.0,2012-03-20
1014352-mrs_soffel,45.0,2004-10-23
1014370-mummy,80.0,2020-10-08
1014451-music_box,79.17,2021-08-17
1014453-music_man,100.0,2010-12-28
1014481-mutiny_on_the_bounty,87.5,2006-12-13
1014482-mutiny_on_the_bounty,70.0,2005-05-09
1014759-native_son,57.5,2003-05-20
1014793-near_dark,74.17,2022-12-01
1014804-neighbors,75.0,2004-10-23
1014986-nicholas_and_alexandra,58.12,2012-01-30
1015002-night_at_the_opera,100.0,2010-12-21
1015079-night_to_remember,86.67,2012-04-13
1015095-nighthawks,75.0,2021-12-29
1015196-no_mans_land,75.0,2000-01-01
1015199-no_mercy,72.5,2003-05-20
1015218-no_way_out,83.33,2013-07-29
1015224-nobodys_fool,50.0,2000-01-01
1015287-notorious,96.67,2019-08-07
1015361-obsession,72.5,2015-04-24
1015380-odd_couple,95.83,2008-04-01
1015383-odd_man_out,80.0,2015-04-13
1015389-odessa_file,40.0,2005-05-09
1015517-omen,68.75,2014-12-29
1015530-on_the_beach,100.0,2003-05-20
1015542-on_the_town,73.33,2019-04-22
1015567-one_two_three,60.0,2000-01-01
1015639-only_when_i_laugh,25.0,2004-10-23
1015698-orphans,68.75,2022-05-10
1015704-oscar,45.0,2005-05-09
1015710-other,75.0,2004-10-23
1015722-our_daily_bread,75.0,2007-08-22
1015744-out_of_bounds,50.0,2000-01-01
1015753-out_of_the_dark,70.0,2000-01-01
1015967-party,72.5,2014-09-22
1016035-patrick,80.0,2014-03-24
1016111-pendulum,37.5,2018-07-10
1016119-pennies_from_heaven,45.0,2004-10-23
1016302-picture_of_dorian_gray,65.0,2008-10-05
1016363-pirates,25.0,2000-01-01
1016365-pirates_of_penzance,75.0,2004-08-30
1016369-pit_and_the_pendulum,80.0,2013-10-22
1016397-planet_of_the_apes,82.92,2011-07-06
1016479-point_blank,85.0,2013-03-29
1016512-pollyanna,100.0,2010-12-27
1016513-poltergeist,80.42,2022-10-21
1016534-popeye,69.17,2022-06-16
1016561-porkys,49.17,2021-11-09
1016584-poseidon_adventure,68.75,2006-05-08
1016591-postman_always_rings_twice,100.0,2004-07-16
1016592-postman_always_rings_twice,66.25,2014-02-07
1016609-power,51.25,2002-12-24
1016793-private_lessons,30.0,2004-08-30
1016819-producers,100.0,2018-08-01
1016834-prom_night,26.25,2004-10-23
1016885-public_enemy,93.75,2007-10-30
1016897-pulse,70.0,2006-01-08
1016943-pygmalion,80.0,2003-05-20
1017021-quo_vadis,55.0,2011-03-23
1017075-rage,62.5,2018-07-03
1017098-railway_children,80.0,2022-07-01
1017123-raisin_in_the_sun,80.0,2022-08-23
1017226-raw_deal,37.5,2000-01-01
1017237-razors_edge,62.5,2005-05-15
1017238-razors_edge,62.5,2004-10-23
1017289-rear_window,99.5,2021-06-08
1017293-rebecca,95.83,2015-02-22
1017321-red_dawn,75.0,2007-07-22
1017328-red_heat,67.5,2001-04-17
1017346-red_shoes,94.29,2009-12-11
1017352-red_sonja,42.5,2015-07-14
1017488-return_to_oz,48.75,2018-12-13
1017502-revenge,31.25,2003-06-19
1017530-rich_and_famous,41.25,2004-10-23
1017641-risky_business,78.33,2009-04-30
1017649-river,56.25,2020-04-17
1017666-road_house,53.5,2019-03-26
1017674-robbery,75.0,2004-10-23
1017699-robin_hood,59.17,2009-11-04
1017712-robocop,81.11,2022-08-24
1017745-rock_n_roll_high_school,50.0,2005-05-09
1017776-rocky,87.08,2013-02-06
1017818-rolling_thunder,50.0,2005-05-09
1017827-romantic_comedy,55.42,2021-08-03
1017887-rose,80.0,2015-05-18
1017991-runaway,45.0,2021-05-28
1018009-running_scared,75.0,2000-01-01
1018044-sabotage,80.0,2006-03-25
1018047-sabrina,80.83,2021-03-13
1018051-sacco_and_vanzetti,69.17,2007-04-09
1018283-savages,87.5,2008-10-18
1018315-scanners,56.67,2014-07-14
1018318-scarecrow,75.0,2021-05-25
1018323-scarface,100.0,2010-03-02
1018340-scene_of_the_crime,62.5,2000-01-01
1018379-score,87.5,2005-03-05
1018413-scrooge,69.38,2005-05-09
1018433-sea_hawk,93.75,2005-04-21
1018483-secret_agent,80.0,2004-09-23
1018587-separate_tables,80.0,2004-01-27
1018688-shadow_of_a_doubt,96.67,2022-01-21
1018699-shaft,67.5,2012-04-03
1018702-shaggy_dog,40.0,2006-03-25
1018704-shakedown,75.0,2000-01-01
1018860-shock,60.0,2022-04-21
1018862-shock_to_the_system,73.5,2021-04-09
1018880-shoot_to_kill,77.5,2004-11-12
1018883-shooting_party,75.0,2000-01-01
1018885-shooting,89.67,2014-11-17
1018891-short_circuit,40.42,2021-10-27
1018907-shorts,70.0,2019-03-19
1018909-shot_in_the_dark,80.0,2012-08-07
1018915-show_boat,80.0,2014-03-10
1018974-silence,40.0,2004-07-20
1018989-silent_night_deadly_night,68.75,2021-10-31
1019017-silver_streak,75.0,2004-10-23
1019026-simon,60.0,2021-06-23
1019128-skin_deep,64.38,2021-06-18
1019187-sleeping_beauty,85.0,2016-01-28
1019196-sleuth,93.33,2005-08-02
1019234-smile,75.0,2004-10-23
1019441-sorcerer,88.0,2017-11-03
1019482-southern_comfort,77.5,2014-07-07
1019544-spartacus,87.22,2010-12-28
1019609-spellbound,80.0,2000-01-01
1019619-spies,100.0,2017-12-12
1019625-spiral_staircase,80.0,2016-10-17
1019716-spring_break,22.5,2004-10-23
1019743-squeeze,25.0,2000-01-01
1019761-1019761-st_valentines_day_massacre,37.5,2019-03-03
1019774-stagecoach,100.0,2012-02-10
1019777-stage_fright,50.0,2006-01-28
1019779-stakeout,75.0,2000-01-01
1019829-star_is_born,70.0,2004-05-09
1019831-star_is_born,52.5,2006-11-28
101_dalmatians,83.21,2015-02-09
101_dalmatians_ii_patchs_london_adventure,60.0,2003-02-25
101_reykjavik,73.33,2002-03-22
1020041-state_fair,60.0,2002-07-25
1020086-stella,75.0,2021-08-18
1020130-sting,88.93,2022-08-08
1020287-stranger,65.0,2007-07-22
1020312-stray_dog,80.0,2011-11-17
1020333-streetcar_named_desire,82.86,2020-02-10
1020415-suddenly,75.0,2004-03-27
1020451-summer_school,35.0,2021-08-16
1020488-sunshine_boys,69.38,2021-06-14
1020639-surrender,50.0,2000-01-01
1020659-suspect,62.5,2000-01-01
1020660-suspicion,86.67,2012-03-10
1020662-suspiria,91.67,2018-04-16
1020684-sweet_bird_of_youth,40.0,2005-05-09
1020729-swing_time,100.0,2005-08-01
1020861-taming_of_the_shrew,65.0,2008-07-01
1020889-target,60.42,2021-05-26
1020896-tarzan_the_ape_man,80.0,2002-08-01
1020897-tarzan_the_ape_man,51.25,2004-10-23
1021007-tempest,75.0,2009-07-03
1021008-tempest,0.0,2018-04-29
1021015-ten_commandments,75.62,2014-12-10
1021112-texas_chainsaw_massacre,78.0,2014-09-22
1021130-that_darn_cat,70.0,2005-05-21
1021186-them,75.0,2021-09-28
1021211-shivers,56.67,2005-05-09
1021214-they_drive_by_night,87.5,2003-11-02
1021230-thief,74.17,2022-07-07
1021242-thing,87.5,2021-09-21
1021244-thing,68.06,2021-11-09
1021262-thirst,70.0,2014-03-24
1021269-this_gun_for_hire,87.5,2009-02-12
1021312-three_amigos,37.5,2014-04-25
1021500-time_machine,65.0,2005-05-09
1021558-to_be_or_not_to_be,72.5,2004-10-23
1021648-tommy,73.75,2019-11-22
1021699-top_secret,66.39,2021-04-20
1021711-torment,80.0,2007-07-14
1021721-torso,50.0,2009-07-28
1021746-touch_and_go,87.5,2000-01-01
1021749-touch_of_evil,96.56,2022-06-16
1021765-tough_guys,50.0,2000-01-01
1022007-tribute,75.0,2004-10-23
1022079-true_love,75.0,2004-09-04
1022131-turning_point,70.0,2005-05-09
1022170-twelve_chairs,90.0,2018-07-03
1022172-twelve_oclock_high,80.0,2003-05-20
1022191-twins,60.0,2019-03-12
1022225-two_of_a_kind,37.5,2004-10-23
1022300-ulysses,75.0,2009-11-20
1022314-uncommon_valor,50.0,2004-10-31
1022315-undefeated,50.0,2004-10-23
1022317-under_capricorn,40.0,2006-03-25
1022369-unfaithfully_yours,80.0,2006-03-25
1022504-vanishing_point,58.75,2007-08-14
1022570-vice_versa,87.5,2000-01-01
1022576-victory,60.0,2010-08-13
1022823-village_of_the_damned,77.5,2022-09-28
1023205-warriors,61.88,2021-03-07
1023286-were_no_angels,75.0,2000-01-01
1023299-wedding,68.75,2017-12-12
1023316-weird_science,57.5,2003-05-20
1023320-welcome_home,50.0,2000-01-01
1023543-white_christmas,71.25,2014-12-22
1023717-willard,50.0,2004-10-23
1023739-winchester_73,100.0,2015-03-17
1023854-witness,89.5,2020-04-06
1023906-women,84.58,2019-03-04
1024191-wrong_man,75.0,2006-03-25
1024192-wuthering_heights,80.0,2003-06-19
1024237-yearling,80.0,2010-12-29
1024407-yours_mine_and_ours,87.5,2004-10-23
1025611-end_of_the_road,75.0,2018-07-03
1028554-blue_steel,67.5,2003-05-20
1028561-where_the_heart_is,37.5,2000-01-01
1028564-guardian,25.0,2000-01-01
1028711-mystery_train,83.75,2004-08-30
1028715-revolution,25.0,2014-12-17
1029042-henry_v,83.75,2019-11-27
1029072-kiss_of_death,50.0,2005-12-23
1029112-alice_in_wonderland,67.5,2010-09-09
1029117-carmen,100.0,2004-10-23
1029161-my_blue_heaven,80.0,2004-03-04
1029314-dick_tracy,75.0,2020-06-23
1029408-bombshell,80.0,2004-09-30
1029427-navy_seals,51.5,2014-07-14
1029895-goodbye_mr_chips,100.0,2004-10-23
102_dalmatians,42.71,2010-08-24
102_not_out,57.5,2019-03-14
1030142-champ,80.0,2020-12-08
1030146-narrow_margin,58.75,2003-04-18
1030149-hot_spot,75.0,2021-08-17
1030244-red_dust,80.0,2005-08-02
1030248-sleeping_dogs,75.0,2004-10-23
1030709-sibling_rivalry,43.75,2021-08-18
1030864-desperate_hours,50.0,2001-07-24
1030_pm_summer,37.5,2007-07-25
1031086-ghost,71.39,2022-05-12
1031087-memphis_belle,75.0,2000-01-01
1031208-tales_of_hoffmann,85.56,2015-04-23
1031274-faust,88.75,2007-09-25
1031278-gun_crazy,79.58,2021-09-14
1031296-road_house,80.0,2006-08-08
1031385-jungle_book,77.5,2014-02-14
1031435-adventures_of_huckleberry_finn,60.0,2004-09-03
1031440-long_goodbye,87.5,2021-11-26
1031472-avalon,100.0,2020-06-18
1031744-long_walk_home,83.75,2004-11-01
1031766-jane_eyre,87.5,2007-04-30
1031984-pit_and_the_pendulum,80.0,2014-12-12
1032176-goodfellas,95.75,2017-01-22
1032180-after_hours,83.5,2018-04-09
1032182-white_fang,75.0,2000-01-01
1032409-boy_meets_girl,85.83,2014-11-17
1032431-hunger,75.0,2006-08-22
1032434-killer,83.75,2008-11-28
1032518-mata_hari,65.0,2012-09-04
1032522-alice,75.0,2000-01-01
1032750-hidden_agenda,72.5,2003-05-20
1032795-connection,63.75,2012-05-03
1032808-partner,80.0,2005-05-09
1032814-sorry_wrong_number,30.0,2006-03-25
1032970-awakenings,73.33,2010-12-22
1032980-diabolique,91.25,2011-03-18
1033108-if_looks_could_kill,75.0,2000-01-01
1033458-art_of_dying,40.0,2002-05-26
1033465-true_colors,40.0,2006-05-20
1034008-class_action,58.33,2002-11-24
1034067-switch,56.25,2000-01-01
1034126-weekend,93.33,2018-07-03
1034131-field,32.5,2003-05-20
1034151-oscar,60.0,2004-05-04
1034176-kiss_before_dying,52.5,2002-10-02
1034188-cyrano_de_bergerac,75.83,2020-02-24
1034751-stone_cold,60.0,2006-05-20
1035061-fury,90.0,2005-05-11
1035065-possessed,75.0,2005-06-07
1035639-toy_soldiers,47.5,2000-01-01
1035681-black_rain,87.5,2009-10-15
1035795-slither,75.0,2004-10-23
1036129-miracle,70.0,2000-01-01
1036179-hot_shots,50.0,2003-08-03
1036420-party_girl,40.0,2006-03-25
1036458-dogfight,77.5,2000-01-01
1036553-hitman,20.0,2000-01-01
1036747-ricochet,40.0,2010-01-06
1036952-shattered,46.67,2005-03-06
1036999-shout,0.0,2000-01-01
1037015-doctor,73.75,2000-01-01
1037017-paradise,45.0,2002-09-23
1037024-commitments,76.07,2022-05-24
1037105-front_page,70.0,2000-01-01
1037161-frankie_and_johnny,57.5,2019-01-26
1037177-deceived,46.67,2003-08-23
1037238-fedora,72.5,2014-11-10
1037244-star,50.0,2005-06-07
1037447-poison,65.0,2003-05-20
1037548-conflict,75.0,2012-06-21
1037581-cape_fear,75.62,2021-08-17
1037599-voyager,57.5,2000-01-01
1037642-grand_canyon,80.0,2003-05-20
1037649-my_girl,63.75,2000-01-01
1037756-jfk,72.5,2013-11-12
1037780-man_in_the_moon,85.0,2022-05-24
1037787-search,100.0,2003-05-20
1037789-train,90.0,2015-05-04
1037864-father_of_the_bride,72.5,2003-05-20
1038004-ruby,45.0,2000-01-01
1038119-silk_road,70.0,2000-01-01
1038176-medicine_man,38.75,2000-01-01
1038510-black_cat,100.0,2004-08-29
1038526-uninvited,80.0,2013-10-28
1038599-blue,25.0,2004-10-23
1038613-italian_job,71.0,2019-06-14
1038726-beethoven,47.5,2004-09-16
1038770-high_heels,55.0,2004-08-30
1038978-babe,51.5,2014-05-09
1038990-cutting_edge,61.79,2019-01-25
1039071-gladiator,57.5,2003-05-20
1039270-deep_cover,65.83,2007-10-31
1039460-all_i_want_for_christmas,38.75,2021-08-17
1039511-class_act,45.0,2000-01-01
1039515-edward_ii,90.0,2000-01-01
1039575-1039575-midnight_clear,69.29,2018-12-28
1039642-poison_ivy,57.5,2008-02-11
1039676-out_on_a_limb,30.0,2003-07-22
1039796-boomerang,46.25,2008-03-18
1039810-king_lear,75.0,1987-09-15
1040198-rapid_fire,35.5,2003-05-20
1040322-of_mice_and_men,82.5,2003-05-20
1040325-friends,25.0,2007-12-11
1040378-cool_world,34.58,2014-05-04
1040379-singles,71.39,2015-04-06
1040398-naked_city,60.0,2006-03-25
1040484-wind,62.5,2003-11-06
1040678-last_of_the_mohicans,91.25,2022-10-26
1040755-consenting_adults,60.0,2006-05-20
1040798-husbands_and_wives,89.5,2009-03-23
1040890-night_and_the_city,55.0,2000-01-01
1040891-night_and_the_city,76.67,2022-05-01
1040893-hero,70.0,2000-01-01
1041689-smilin_through,50.0,2006-07-28
1041862-forever_young,64.17,2018-12-11
1041911-unforgiven,86.15,2017-08-01
1042059-leap_of_faith,82.5,2001-02-13
1042062-madame_bovary,67.5,2001-04-11
1042122-in_the_soup,61.88,2013-02-07
1042135-malcolm_x,75.42,2010-01-06
1042193-scent_of_a_woman,61.07,2023-01-11
1042212-nowhere_to_run,50.0,2023-01-11
1042281-sniper,65.0,2000-01-01
1042295-vanishing,48.75,2003-11-26
1042416-crush,38.12,2003-12-11
1042466-boiling_point,56.67,2022-06-03
1042491-indian_summer,54.5,2004-03-19
1042538-alive,65.83,2000-01-01
1042629-point_of_no_return,75.83,2000-01-01
1042728-brothers_keeper,86.25,2006-05-08
1042902-contract,75.0,2019-05-08
1043331-born_yesterday,38.12,2023-01-11
1043374-station,70.0,2003-12-07
1043378-stalker,77.86,2019-04-28
1043525-lost_world,60.0,2001-07-25
1043598-shanghai_express,83.33,2022-07-15
1043812-red,100.0,2004-10-23
1043923-browning_version,70.0,2004-11-12
1043958-posse,60.83,2000-01-01
1043960-made_in_america,51.25,2006-05-20
1044214-cliffhanger,63.04,2013-08-03
1044522-firm,57.08,2004-10-02
1044860-smilin_through,80.0,2012-01-31
1044924-anna_karenina,75.0,2007-05-01
1044925-lodger,88.0,2015-06-02
1045171-equinox,65.0,2000-01-01
1045334-wide_sargasso_sea,65.83,2000-01-01
1045408-boys_night_out,80.0,2022-04-21
1045518-secret_garden,80.83,2013-08-01
1045519-night_and_day,85.0,2022-06-02
1045568-strictly_ballroom,79.5,2023-01-11
1045620-real_mccoy,41.67,2000-01-01
1045671-wild_wheels,60.0,1800-01-01
1045706-calendar_girl,33.93,2013-05-28
1045826-fixer,62.5,2004-10-23
1045829-mademoiselle,62.5,2004-10-23
1045833-savage_messiah,62.5,2005-05-09
1045992-much_ado_about_nothing,85.0,2000-01-01
1046035-airborne,20.0,2019-09-30
1046038-gettysburg,86.25,2004-05-28
1046045-king_of_the_hill,83.21,2014-02-24
1046049-fatal_instinct,43.75,2003-05-20
1046060-high_noon,98.21,2022-09-20
1046076-home_of_our_own,58.33,2000-01-01
1046129-fugitive,80.56,2014-08-19
1046151-fearless,75.62,2013-11-05
1046180-trauma,62.5,2001-12-05
1046227-cool_runnings,63.21,2020-03-16
1046435-beverly_hillbillies,37.08,2008-05-13
1046580-full_contact,60.0,2001-10-30
1046655-skin_game,40.0,2006-01-28
1046656-farmers_wife,70.0,2006-03-25
1046723-man_who_loved_women,50.0,2004-10-23
1046771-into_the_west,76.67,2000-01-01
1046772-three_musketeers,46.67,2000-01-01
1046893-adams_rib,70.0,2011-04-04
1047928-gunmen,29.17,2003-05-20
1047936-trial,56.25,2000-01-01
1047985-getaway,51.67,2002-12-24
1048185-naked,86.67,2021-11-12
1048333-heaven_and_earth,58.12,2004-11-21
1048378-edvard_munch,83.33,2006-02-24
1048585-sugar_hill,55.0,2001-10-09
1048880-thumbelina,55.0,2000-01-01
1049183-chase,65.0,2000-01-01
1049883-alice,80.0,2014-04-15
1050454-1050454-shermans_march,93.75,2004-04-02
1050560-clean_slate,35.0,2000-01-01
1050728-sirens,66.67,2000-01-01
1051219-bad_girls,27.5,2000-01-01
1052200-dream_lover,65.83,2005-01-27
1052529-black_beauty,61.67,2000-01-01
1052608-circus,100.0,2010-07-14
1052609-kid,80.0,2020-08-05
1052698-wyatt_earp,57.5,2021-12-22
1052712-grass,80.0,2003-03-25
1052818-betty,87.5,2000-01-01
1052838-blown_away,57.5,2000-01-01
1053155-lassie,60.0,2017-08-16
1053321-adventures_of_prince_achmed,80.0,2014-08-19
1053779-mask,60.56,2013-04-12
1053942-wolf,63.12,2000-01-01
1054125-shadow,63.5,2010-07-16
1054344-it_could_happen_to_you,84.17,2000-01-01
1055255-milk_money,34.06,2014-07-16
1055365-barcelona,67.5,2003-03-11
1055736-second_best,75.0,2000-01-01
1055833-angels_in_the_outfield,40.0,2017-08-16
1055873-browning_version,68.75,2003-07-26
1055875-only_you,50.0,2022-04-26
1056018-fear_in_the_night,70.0,2022-04-06
1056079-specialist,35.83,2000-01-01
1056359-head,71.25,2008-05-16
1057341-inner_circle,50.0,2000-01-01
1057370-beloved,80.77,2022-02-02
1057637-jungle_book,61.79,2016-04-15
1058156-life_and_times_of_allen_ginsberg,90.0,2000-01-01
1058426-junior,50.0,2022-06-06
1058516-street_fighter,31.67,2019-04-25
1058517-little_women,77.92,2003-08-07
1058635-1058635-walking_dead,51.25,2000-01-01
1058923-shallow_grave,77.0,2001-04-17
1058955-bad_company,75.0,2000-01-01
1059177-lenfer,75.0,2000-01-01
1059487-nobodys_fool,81.39,2013-10-29
1059489-wild_bunch,97.92,2013-04-29
1059629-quick_and_the_dead,57.5,2003-05-20
1059857-top_dog,21.67,2001-04-17
1059858-man_of_the_house,55.0,2005-05-29
1060518-hideaway,48.75,2002-06-18
1060720-kiss_of_death,54.5,2022-06-07
1061000-rob_roy,65.0,2003-05-20
1061171-old_dark_house,90.0,2018-04-27
1061177-she,62.5,2007-08-23
1061401-village_of_the_damned,44.38,2001-02-13
1061812-little_princess,75.94,2022-06-07
1061860-cure,53.12,2000-01-01
1062111-search_and_destroy,55.0,2000-01-01
1062174-mad_love,48.0,2002-08-31
1062215-last_winter,62.5,2021-08-16
1062483-bad_boys,46.75,2019-03-29
1062610-signs_of_life,62.5,2005-07-11
1062958-cool_world,60.0,2012-03-27
1062983-smoke,72.92,2022-06-07
1063452-pocahontas,69.5,2017-08-16
1063764-triple_cross,62.5,2018-10-03
1064013-contraband,62.5,2012-01-13
1065095-manon,50.0,2008-03-20
1065598-babe,89.17,2014-08-19
1065632-prophecy,42.5,2022-06-07
1065684-braveheart,75.53,2022-11-18
1065837-copycat,64.44,2022-08-11
1065868-fair_game,26.5,2002-06-18
1066050-party_girl,52.0,2003-05-20
1066120-scarlet_letter,42.08,2004-08-30
